query_idx,video_id_gt,timestamp_start_gt,timestamp_end_gt,query_text,strategy,latency_server_total_ms,keyframe_1,keyframe_2,keyframe_3,keyframe_4,keyframe_5
151,64yLR2qTZcg,9.943,27.06,"A reporter in a vibrant orange blazer reports from a bustling city street, her hand gestures animated as she speaks. As the camera shifts, a man carries a child on his shoulders, strolling down a busy street with a woman in a pink hijab. Transitioning to a studio setting, a news anchor smiles at the camera, inviting viewers to join a journey connecting the world with Becky Anderson on CNN.",both,4910.36,64yLR2qTZcg_738,o8IzzdtUyv0_2321,o8IzzdtUyv0_2669,ldzt9uhf9_s_5268,gf-H5OBP9jI_397
152,1cjHAtxmUHA,0.0,103.533,"Two children walk along a flooded rice paddy path, the boy carrying a metal bowl, the sounds of their movements punctuated by birdsong. They stop to collect something from the murky water, their happy voices occasionally punctuated by splashing.  Later, one of the boys carefully examines the contents of the bowl, now filled with eggs, against a backdrop of verdant green.",both,4628.95,1cjHAtxmUHA_1578,1cjHAtxmUHA_1292,1cjHAtxmUHA_991,1cjHAtxmUHA_2993,1cjHAtxmUHA_2843
153,1cjHAtxmUHA,103.533,111.733,"The scene shifts abruptly from the rice paddy to a vibrant Bangladeshi flag, overlaid with a YouTube subscribe button and the words ""SUBSCRIBE THE CHANNEL,"" accompanied by upbeat pop music.",both,4313.99,1cjHAtxmUHA_3283,Uaa-Mz84vC8_341,1cjHAtxmUHA_3120,KxzTBSPi9aI_481,1cjHAtxmUHA_3338
154,2MwcVR6MHLA,0.0,55.88,"The video starts with a close-up of a person's hands skillfully playing an acoustic guitar, then zooms out to show their upper body as they strum chords and their fingers dance along the fretboard.",both,4337.81,oA-BhGNK7qw_70225,2Vh-xCGMLzg_1620,2MwcVR6MHLA_3345,2MwcVR6MHLA_1865,2MwcVR6MHLA_1337
155,2MwcVR6MHLA,55.88,162.04,"The guitarist's hands move adeptly from chord to chord, shown in detail by close-up shots of their fingers pressing on the fretboard, accompanied by on-screen diagrams that clearly illustrate the finger positions for each chord.  As the tutorial continues, a man's voice can be heard singing a folk song, his lyrics describing a ""dirty old town,"" adding a melancholic layer to the instructional video.",both,4774.08,2MwcVR6MHLA_57,2MwcVR6MHLA_397,2Vh-xCGMLzg_1620,2MwcVR6MHLA_1337,oA-BhGNK7qw_70225
156,2Vh-xCGMLzg,7.32,12.08,"A person wearing a black apron is preparing a dish with mussels in a well-lit kitchen, carefully pouring a sauce over the glossy shellfish in a bowl, while a nearby dining table is elegantly set for a formal meal.",both,4322.85,2Vh-xCGMLzg_1160,2Vh-xCGMLzg_1153,2Vh-xCGMLzg_558,lHJ_OYAC56U_308,2Vh-xCGMLzg_813
157,2Vh-xCGMLzg,15.08,82.8,"A chef meticulously peels and slices shrimp at a well-lit dining table, showcasing the meticulous preparation of a meal. Lively folk music fills the air as a bottle of champagne, nestled amongst a group of people, is brought into focus, their faces reflecting the celebratory atmosphere. As the scene transitions, a logo for ""Museo Italian Music & Kitchen"" appears, accompanied by upbeat electronic music, promising an unforgettable Italian dining experience.",both,5035.32,M8afiRNnB9s_6812,M8afiRNnB9s_6780,M8afiRNnB9s_7871,M8afiRNnB9s_6874,2Vh-xCGMLzg_399
158,2dK4fe2HRX4,0.0,44.582312925170065,"A cozy dining room, filled with natural light streaming through the windows, becomes a stage for a heartwarming scene as a child sings about Pocky Bear, their sweet melody blending with the gentle coos of a baby joining in.",both,4313.64,1ZXaltWuJ5U_3198,Wpz7F-Hk6jU_8226,oA-BhGNK7qw_643,oA-BhGNK7qw_160842,peIVJLTnbsY_2325
159,2dK4fe2HRX4,45.175,125.201,"As the camera focuses on a foot resting on a table cluttered with a bowl and a cartoon-character box, a woman can be heard singing about ""stalking"" someone, her voice intermingling with a baby's cries and coos. Later, the scene shifts to a bed with a maroon pillow, where a pop song about ""Talking Peter"" plays softly in the background.",both,4836.29,6mNFQsWIoDw_4473,KGjAytMacAA_335,w0Mg6Stk58U_6128,aw6rLeAo4gk_149445,w0Mg6Stk58U_9873
160,ffFvJirYt8w,0.0,38.499,"A baby, dressed in a pink onesie, lies peacefully on a bed, its face the focus of the camera as a woman speaks to it.  The baby, however, soon begins to cry, its cries filling the room as the woman tries to soothe it.",both,4434.16,ffFvJirYt8w_415,ffFvJirYt8w_692,ffFvJirYt8w_139,ffFvJirYt8w_1798,ffFvJirYt8w_968
161,ffFvJirYt8w,38.499,83.033,"As the baby's cries intensify, the camera pans out to reveal someone holding and gently rocking the distressed child, their attempts to soothe the baby punctuated by the sounds of soft singing and humming.",both,4363.75,c8HLOHnlemM_2248,-eoe6CBR1wE_2680,ffFvJirYt8w_1798,sMCTdDWf2sM_2549,C7_yXTIwxmA_709
162,fgAKFN55gr8,0.0,127.594,"A blue Ford minivan, parked on a grassy area in a car dealership lot, is being advertised in the video with upbeat pop and electronic music playing in the background.",both,4204.88,fgAKFN55gr8_0,LDGJ8ykqlWE_518,eSJCk8fNFi8_4598,fgAKFN55gr8_229,fgAKFN55gr8_685
163,fgAKFN55gr8,127.594,137.036,"A gray van, similar in style to the blue one advertised earlier, is parked in the bright sun of the car dealership lot as upbeat music continues to play.",both,4288.78,fgAKFN55gr8_685,6RGTgYM1mwk_1124,xPYKV9H51Sc_82515,1g8i8Z0je_w_2187,LDGJ8ykqlWE_518
164,ftC7MgacjCg,0.0,2.711,"A graphic design with the ""BroBead"" and ""kipling"" logos in a gold color is displayed on a white background, while upbeat punk music plays in the background, perhaps hinting at the brand's style for Fall 2015.",both,4339.57,ftC7MgacjCg_1064,ftC7MgacjCg_1072,ftC7MgacjCg_1017,ftC7MgacjCg_3,ftC7MgacjCg_34
165,ftC7MgacjCg,2.711,35.000090702947844,"A man standing before a blue door announces the launch of a new collection, his words accompanied by upbeat pop music. As the music continues, the scene shifts to show a man and a woman smiling before a brick wall and then transitions again to a bustling photography studio where a team assembles, preparing for a shoot.",both,4804.62,TnMrrg9ssXA_199454,9DgHZ1bPTag_2364,xIWiwN9pM14_2164,9DgHZ1bPTag_2484,ep4U3To3LRU_37035
166,hdXA4-tCwTA,0.0,248.12843537414966,"In this podcast recording session, a lively discussion unfolds between a man with a red beanie and a woman, as they reminisce about their shared experience on a past TV show and the tense atmosphere surrounding it.",both,4251.14,Cbvn1hI7gR0_9545,l1hSxpbY0yA_1894,R-PiTIAHx10_1975,hdXA4-tCwTA_2235,L76mz5AOOIE_2619
167,hdXA4-tCwTA,253.553,268.468,"The video transitions from the podcast recording to a minimalist screen displaying the ""CLIP FULL VIDEOS"" logo, while upbeat electronic music plays in the background, signaling the end of the podcast segment.",both,4288.92,wyEVCUU6AbA_6737,0kpiM7TWDZY_2170,pjpObnTgOXo_207,0kpiM7TWDZY_2164,0kpiM7TWDZY_4279
168,0JTW1IMJ9d0,0.0,4.971,"Against a plain background, the video begins with a title card ""How to Arm Knit"" before transitioning to a close-up of someone's hands methodically tying a slip knot, accompanied by lighthearted children's music.",both,4370.87,0JTW1IMJ9d0_5,0JTW1IMJ9d0_11,0JTW1IMJ9d0_45,0JTW1IMJ9d0_15,0JTW1IMJ9d0_22
169,0JTW1IMJ9d0,9.943,83.083,"Following the instructions of the tutorial, a pair of hands first separates two strands of thick, dark blue yarn, then expertly manipulates the yarn to make a slip knot, and finally ties the yarn around the wrist, while a woman explains the process of arm knitting.",both,4666.39,3RIylbiEDsU_5190,5_ktCUWKhm0_19511,0JTW1IMJ9d0_1552,HEdfuB_fXXM_9295,0JTW1IMJ9d0_749
170,0wHM01ok0PU,0.0,4.4,"A computer screen displays a dark user interface with faint text and a yellow icon, while the sound of rushing water transitions into a muffled conversation about something visually unidentifiable.",both,4266.2,6Hb8uzHLA2Q_849,XG8vW3blclY_987,Qt7OgOB_TVU_7049,FvrfhLwR3TM_11711,6Hb8uzHLA2Q_224
171,0wHM01ok0PU,4.4,105.533,"A man is speaking, giving a tour of a cluttered room filled with boxes and furniture, explaining that his goal is to organize the space and digitize the paperwork.",both,4223.52,3voe8kCy7Gs_7992,1PP7MkW3kkI_861,Uu1mGBeAQPg_8,M-AxU0Ino0A_7601,uZBpGSkFzFQ_336
172,10fOVZIj5zg,10.125,50.43374149659864,"A woman, identified as MJ Ball, the host of ""Behind the Handlebars,"" delivers news about Harley-Davidson closing its Kansas City plant while her image remains static against a black background.",both,4513.9,vt3IuJCKOMQ_5655,nGNR_vrP-Ek_9652,AI86J_4Jtnk_1212,WvwXV8L_ewc_2243,AI86J_4Jtnk_2087
173,10fOVZIj5zg,50.708,55.791,"The video transitions from news about Harley-Davidson to showcasing a black shirt with ""Watch for Motorcycles"" printed in bold white letters, emphasizing motorcycle safety.",both,4298.16,1NEm6ScZkz0_3899,YDUakUmxuOQ_1547,5YRfsnXhq14_1282,10fOVZIj5zg_897,1nlgzS-TIvc_17616
174,18G1U7_vSJM,0.0,35.015691609977324,"The President, standing at a podium with the presidential seal, delivers a speech advocating for peace and prosperity for Palestinians and Israelis, emphasizing his commitment to facilitating an agreement.",both,4245.93,18G1U7_vSJM_1151,UGGUPyzw67w_2102,18G1U7_vSJM_322,18G1U7_vSJM_0,UGGUPyzw67w_1715
175,18G1U7_vSJM,35.2,64.92,"The video then transitions to show a man with a blue tie passionately speaking about the Israeli-Palestinian conflict, his speech occasionally interrupted by pauses as he looks directly at the camera. An older man, standing at a podium with an American flag in the background, then speaks about a two-state solution with East Jerusalem as the Palestinian capital. Finally, the two men shake hands at a podium with the presidential seal, a Palestinian flag now also visible in the background.",both,4731.68,18G1U7_vSJM_1151,18G1U7_vSJM_1615,UGGUPyzw67w_2102,LlAKcJ-DE88_795,gf-H5OBP9jI_600
176,19hfQm5-3Mo,5.0,246.23365079365078,"A man is piloting a white speedboat on a calm, sunny day, cruising through the water as he provides commentary on the boat's performance and fuel efficiency at various speeds.",both,4251.47,19hfQm5-3Mo_5497,19hfQm5-3Mo_3002,n31ZUJiHty8_705,n31ZUJiHty8_3711,qDuPITqVLBo_2134
177,19hfQm5-3Mo,247.066,252.533,"The sleek white speedboat, adorned with a black and yellow logo, cuts through the shimmering water, leaving a trail of foam in its wake as a voiceover begins to highlight its impressive features and specifications.",both,4308.85,2-V96f62kGM_2503,Ieeo-ZlI8Z4_1740,njOg6o4xDJQ_4953,YuoFzL4ShRY_8776,McfK9Zi3HDY_487
178,7GkZ7PLMaZk,0.0,11.3,"As a cheerful pop song plays, the video first shows a tranquil forest scene with towering trees and lush undergrowth. Colorful words like ""forest"" and ""nature"" float in the air, adding a touch of whimsy to the serene atmosphere. Then, the scene transitions to a sandy beach, where the words ""every word,"" ""a short story,"" and ""purebred"" appear, playfully scattered across the screen against a warm sunset backdrop.",both,5105.04,7GkZ7PLMaZk_247,5_ktCUWKhm0_174281,mfZXcckCzEE_11270,RNCNHZuvirk_4856,5_ktCUWKhm0_28323
179,7GkZ7PLMaZk,17.766,52.766,"A man is explaining how to pronounce the word ""pangolin,"" which is displayed on the screen against a vibrant yellow background with a green progress bar underneath.",both,4218.74,p_u5NTopEso_1089,7GkZ7PLMaZk_711,6mNFQsWIoDw_1364,osvkHQdxULg_2236,keHHPvqJLbM_4600
180,7xZehDyXuB0,6.066,11.082086167800455,"The camera follows a person hurrying through a crowded street as a woman, seemingly surprised by the bustling scene, exclaims ""Oh!""",both,4189.02,ep4U3To3LRU_19247,xzpqxtOtdvM_1380,DxxMPyeBLvc_1406,xzpqxtOtdvM_1286,XG8vW3blclY_851
181,7xZehDyXuB0,12.0,98.866,"As the pop music fades, a blurry scene gradually comes into focus, revealing a man with a look of astonishment as he witnesses a chaotic crowd looting shops on a street filled with vibrant colors and dynamic lighting.",both,4399.26,bXAlepngbt8_7788,C0g3NdRBTIc_2478,vkDb-j2R5_s_1546,aXV-U1p2owM_60734,gzy-Q_k8veI_4617
182,8cr4aWlIYK4,0.0,296.629,"A lively breakdancing battle is underway, the dancers' energetic movements set to upbeat music as a large, enthusiastic crowd cheers them on.",both,4225.93,8cr4aWlIYK4_10878,pPXltWFLIys_398,8cr4aWlIYK4_8180,8cr4aWlIYK4_9408,vDrpSVLIn_c_1442
183,8cr4aWlIYK4,296.629,389.689,"As the breakdancing battle concludes, a countdown echoes through the venue, met with cheers and applause from the crowd. The music shifts to a high-energy pop track, and a new group of dancers takes the stage, their synchronized movements illuminated by the vibrant stage lights. After a brief intermission, the music transitions to a faster-paced, punk-infused style, accompanying a dynamic solo performance that electrifies the audience.",both,4784.5,pPXltWFLIys_679,vDrpSVLIn_c_1442,vDrpSVLIn_c_1591,8cr4aWlIYK4_9408,8aysghEkxMs_3805
184,8lhPuyetcdE,0.0,60.0,"Mike, wearing a gray t-shirt and sunglasses, sits on his wife's black and chrome Indian Scout motorcycle in a quiet suburban setting. After revving the engine for the camera, he speeds off down the street, leaving a trail of smoke from the rear tire.",both,4602.1,8lhPuyetcdE_1459,8lhPuyetcdE_1235,YDUakUmxuOQ_3242,8lhPuyetcdE_561,I1zkx0Xz8NY_254
185,8lhPuyetcdE,65.0,67.366,"Mike, sporting a brown t-shirt, relaxes on the idling Indian Scout motorcycle, the rumble of the engine filling the air as someone off-screen encourages him to ""go in.""",both,4308.71,8lhPuyetcdE_561,oA-BhGNK7qw_90128,8lhPuyetcdE_1908,QQEYgtnch-o_2379,8lhPuyetcdE_1459
186,DwwdRDPwzoE,0.0,82.066,"A man is speaking to the camera in his front yard, showing off his new jungle hammock and tarp setup while birds chirp in the background.",both,4271.16,TnMrrg9ssXA_200143,bDzFcdDcYGI_3162,DwwdRDPwzoE_416,nyyEk5zwkKg_3744,HcGa_j-YDmw_1256
187,DwwdRDPwzoE,82.066,93.0,"As the man finishes his demonstration, the camera focuses on a bright yellow hammock, swaying gently under a leafy canopy, while the sounds of birds chirping and leaves crunching underfoot create a peaceful ambiance.",both,4429.36,ePTs86a7Dh4_2006,nyyEk5zwkKg_3744,ePTs86a7Dh4_2340,Up22LbG0eHU_5558,0DVVomZLJQs_95176
188,EJEOaBbE6rA,0.0,194.28136054421768,"A young boy, illuminated by warm light, dances playfully for the camera before venturing into a dimly lit cave with an adult, his curiosity piqued by the dripping water and strange rock formations.",both,4338.35,N2u_bTxeGKw_2795,XlAanysVzzc_1056,EJEOaBbE6rA_3452,XlAanysVzzc_2333,N2u_bTxeGKw_14285
189,EJEOaBbE6rA,194.661,199.632,"A young boy, wearing a blue and white striped shirt, stands smiling in a wooded area as a woman says goodbye to someone off camera and mentions ""Ethan's"" videos.",both,4394.99,EJEOaBbE6rA_5753,xsO7lu70Ghg_5321,vEOd8pdW8Ug_9,vEOd8pdW8Ug_25,hZEkzHGQUnw_10568
190,ESwHaPn1Rb0,0.0,57.947,"A young girl with a gentle smile, wearing a colorful floral dress, sits in a softly lit room, playfully strumming a guitar. As she continues to pluck at the strings, her smile widens, her eyes sparkling with joy. Briefly, the camera focuses on the framed picture on the wall behind her, before returning to the girl who is now looking directly at the camera, her hair playfully tousled. As she speaks in Spanish, her cheerful voice fills the room, inviting viewers to enjoy her musical moment.",both,5659.27,ESwHaPn1Rb0_3441,KaO8SYGKI6M_1178,xPYKV9H51Sc_8349,xPYKV9H51Sc_8483,RQ-_gnDTz_Q_3947
191,ESwHaPn1Rb0,57.947,276.995,"As the young guitarist continues to strum, the camera captures her focused expression, her fingers moving deftly across the strings, filling the room with a cheerful melody.",both,4267.73,6toId2MsGrI_6392,hZEkzHGQUnw_32446,ESwHaPn1Rb0_3441,bXAlepngbt8_6079,IYyN_JAix5c_7224
192,F8Pa8EPn_c4,0.0,3.12,"A vibrant, gradient logo for ""Venus Worldwide Entertainment"" fills the screen, accompanied by a brief electronic jingle before a woman's voice announces ""Rhyme Time.""",both,4332.5,F8Pa8EPn_c4_25,F8Pa8EPn_c4_738,aAFUEHWZ_D8_211,XG8vW3blclY_1188,F8Pa8EPn_c4_715
193,F8Pa8EPn_c4,14.56,26.610068027210886,"A cartoon teacher, dressed in a yellow blouse, stands at the front of a brightly lit classroom, pointing to the board as she explains a lesson while a student attentively takes notes.",both,4800.0,F8Pa8EPn_c4_123,aw6rLeAo4gk_89974,aw6rLeAo4gk_89923,CL4qjTsj0i8_1570,K418iVP0w6U_1365
194,GEnOPtk3k_8,5.0,215.52,"The video opens with a title card for ""Global Politics and Global Policy"" and then transitions to a woman speaking about her research on global justice and overcoming inequality, especially in the Middle East. She discusses her research-led teaching, highlighting two courses she teaches: ""Politics, Power and Policy"" and ""Middle East Politics and Security.""  The woman, identified in an image caption as Dr. Victoria Mason, speaks against a backdrop of a bookshelf filled with books, emphasizing the academic context.",both,5406.95,GEnOPtk3k_8_236,GEnOPtk3k_8_2860,GEnOPtk3k_8_755,GEnOPtk3k_8_3779,GEnOPtk3k_8_5652
195,GEnOPtk3k_8,216.24,236.24,"The video transitions from Dr. Mason's introduction to a promotional segment highlighting Murdoch University's leading position in global politics and policy in Western Australia, accompanied by classical and folk music playing in the background.",both,4341.46,GEnOPtk3k_8_6011,GEnOPtk3k_8_6047,GEnOPtk3k_8_5401,GEnOPtk3k_8_3779,GEnOPtk3k_8_2725
196,GPsHvcZcdSI,7.04,30.0,"The video starts with three young women smiling in a spacious public space, then cuts to a vibrant stage performance with acrobatic dancers and live music. It then transitions to a scene with a man and a woman in a crowded room, where the woman in pink is speaking animatedly. Later, the video cuts back to two young women in a casual conversation, and finally focuses on a single woman with a warm smile, happily reacting to someone off-camera as she gestures with her hands. Throughout these scenes, a man and a woman discuss their exhilarating experience at a trapeze school, marveling at the performers' skill and the nerve-wracking heights involved.",both,5578.16,C_p026ki7v8_956,xPYKV9H51Sc_18654,5_ktCUWKhm0_19925,xPYKV9H51Sc_18330,xPYKV9H51Sc_111342
197,GPsHvcZcdSI,30.68,32.78657596371882,"The man with light brown hair and glasses smiles warmly, engaged in a conversation amidst the soft lighting and blurred figures of a spacious public space, his voice resonating with enthusiasm as he continues a story about the human body.",both,4394.81,eK06bZPDSDo_9563,TD2By_m9cCg_649,rxRJh_6agME_5248,y9XYO9d9H94_3902,-eBOaccLCGs_1428
198,GZ-JajWPI4Q,2.969,356.6585034013605,"The video begins with a close-up of boxing gloves before panning out to show a boxer in a stance, then transitions to a series of shots showcasing the boxer's agility and technique. Later, the video cuts to a shirtless man with tattoos sitting against a white wall, who appears to be in a state of discomfort as he rubs his ear and face while engaged in a conversation with someone off-camera about his boxing career and personal struggles.",both,5266.9,GZ-JajWPI4Q_42,UyA-XahbX9o_2644,GZ-JajWPI4Q_24,Lo9uUfSSBg0_1238,NEVcw_yaouk_4525
199,GZ-JajWPI4Q,357.523,359.692,"The two boxers circle each other in the ring, their gloved fists raised, as a pop song plays in the background.",both,4177.27,GZ-JajWPI4Q_273,aXV-U1p2owM_139352,GZ-JajWPI4Q_322,CvyTFwzPUOo_3795,GZ-JajWPI4Q_11012
