query_idx,video_id_gt,timestamp_start_gt,timestamp_end_gt,query_text,strategy,latency_server_total_ms,keyframe_1,keyframe_2,keyframe_3,keyframe_4,keyframe_5
147,ArAfhOrAixM,10.0,115.5,"As the soccer players take their positions on the lush green field, the stadium erupts in a cacophony of cheers, applause, and spirited chants, with fans waving colorful banners and flags in support of their teams.",baseline_siglip,960.66,Ull7qP303ds_292,Ull7qP303ds_328,Ull7qP303ds_347,XWAehAfDsHg_6755,ArAfhOrAixM_962
148,AwoumR9RiHU,14.6,46.76498866213152,"A middle-aged man in a striped shirt stands in front of a blank flip chart, gesturing as he speaks directly to the camera and asks a question about pricing in a professional setting.",baseline_siglip,968.78,AwoumR9RiHU_1438,AwoumR9RiHU_700,AwoumR9RiHU_443,AwoumR9RiHU_2982,AwoumR9RiHU_326
149,AwoumR9RiHU,47.24,137.04,"A middle-aged man in a striped shirt stands before a blank flip chart, actively engaging in a presentation. He speaks in a foreign language, his voice clear as he discusses pricing strategies and their potential impact on business outcomes.",baseline_siglip,998.1,AwoumR9RiHU_1438,AwoumR9RiHU_443,AwoumR9RiHU_2982,AwoumR9RiHU_326,AwoumR9RiHU_2304
150,64yLR2qTZcg,7.44,9.943,"As the sun bathes the city skyline in a warm glow, the camera zooms in on the towering skyscrapers, showcasing the bustling streets below, while a woman's voice announces, ""This summer, four cities, four weeks, many ways to connect the world with Becky Anderson.""",baseline_siglip,968.82,64yLR2qTZcg_253,64yLR2qTZcg_299,UUVxmfaB08Q_7618,1yoXMBWGcwI_601,MLihvpIVJK8_212
151,64yLR2qTZcg,9.943,27.06,"A reporter in a vibrant orange blazer reports from a bustling city street, her hand gestures animated as she speaks. As the camera shifts, a man carries a child on his shoulders, strolling down a busy street with a woman in a pink hijab. Transitioning to a studio setting, a news anchor smiles at the camera, inviting viewers to join a journey connecting the world with Becky Anderson on CNN.",baseline_siglip,972.16,64yLR2qTZcg_443,64yLR2qTZcg_303,64yLR2qTZcg_361,o8IzzdtUyv0_2669,o8IzzdtUyv0_2321
152,1cjHAtxmUHA,0.0,103.533,"Two children walk along a flooded rice paddy path, the boy carrying a metal bowl, the sounds of their movements punctuated by birdsong. They stop to collect something from the murky water, their happy voices occasionally punctuated by splashing.  Later, one of the boys carefully examines the contents of the bowl, now filled with eggs, against a backdrop of verdant green.",baseline_siglip,968.94,1cjHAtxmUHA_1292,1cjHAtxmUHA_59,1cjHAtxmUHA_91,1cjHAtxmUHA_426,1cjHAtxmUHA_298
153,1cjHAtxmUHA,103.533,111.733,"The scene shifts abruptly from the rice paddy to a vibrant Bangladeshi flag, overlaid with a YouTube subscribe button and the words ""SUBSCRIBE THE CHANNEL,"" accompanied by upbeat pop music.",baseline_siglip,975.26,1cjHAtxmUHA_3338,1cjHAtxmUHA_3283,1cjHAtxmUHA_3120,1cjHAtxmUHA_3174,1cjHAtxmUHA_407
154,2MwcVR6MHLA,0.0,55.88,"The video starts with a close-up of a person's hands skillfully playing an acoustic guitar, then zooms out to show their upper body as they strum chords and their fingers dance along the fretboard.",baseline_siglip,978.19,oA-BhGNK7qw_70225,2Vh-xCGMLzg_1620,pppPpUt_ZKk_1702,oEQ_aGwksHE_7191,xPYKV9H51Sc_8636
155,2MwcVR6MHLA,55.88,162.04,"The guitarist's hands move adeptly from chord to chord, shown in detail by close-up shots of their fingers pressing on the fretboard, accompanied by on-screen diagrams that clearly illustrate the finger positions for each chord.  As the tutorial continues, a man's voice can be heard singing a folk song, his lyrics describing a ""dirty old town,"" adding a melancholic layer to the instructional video.",baseline_siglip,967.91,2MwcVR6MHLA_57,2MwcVR6MHLA_1865,2MwcVR6MHLA_1337,SPRdPbLHMfg_1240,2Vh-xCGMLzg_1620
156,2Vh-xCGMLzg,7.32,12.08,"A person wearing a black apron is preparing a dish with mussels in a well-lit kitchen, carefully pouring a sauce over the glossy shellfish in a bowl, while a nearby dining table is elegantly set for a formal meal.",baseline_siglip,975.38,2Vh-xCGMLzg_1153,2Vh-xCGMLzg_168,2Vh-xCGMLzg_190,2Vh-xCGMLzg_216,2Vh-xCGMLzg_1160
157,2Vh-xCGMLzg,15.08,82.8,"A chef meticulously peels and slices shrimp at a well-lit dining table, showcasing the meticulous preparation of a meal. Lively folk music fills the air as a bottle of champagne, nestled amongst a group of people, is brought into focus, their faces reflecting the celebratory atmosphere. As the scene transitions, a logo for ""Museo Italian Music & Kitchen"" appears, accompanied by upbeat electronic music, promising an unforgettable Italian dining experience.",baseline_siglip,964.0,2Vh-xCGMLzg_399,2Vh-xCGMLzg_402,2Vh-xCGMLzg_396,2Vh-xCGMLzg_1056,2Vh-xCGMLzg_405
158,2dK4fe2HRX4,0.0,44.582312925170065,"A cozy dining room, filled with natural light streaming through the windows, becomes a stage for a heartwarming scene as a child sings about Pocky Bear, their sweet melody blending with the gentle coos of a baby joining in.",baseline_siglip,988.73,oA-BhGNK7qw_643,oA-BhGNK7qw_617,oA-BhGNK7qw_652,oA-BhGNK7qw_660,X40MPQXah9U_7554
159,2dK4fe2HRX4,45.175,125.201,"As the camera focuses on a foot resting on a table cluttered with a bowl and a cartoon-character box, a woman can be heard singing about ""stalking"" someone, her voice intermingling with a baby's cries and coos. Later, the scene shifts to a bed with a maroon pillow, where a pop song about ""Talking Peter"" plays softly in the background.",baseline_siglip,976.66,aw6rLeAo4gk_154615,6mNFQsWIoDw_5880,1__ERVgs9Tc_6484,6mNFQsWIoDw_4473,aw6rLeAo4gk_157496
160,ffFvJirYt8w,0.0,38.499,"A baby, dressed in a pink onesie, lies peacefully on a bed, its face the focus of the camera as a woman speaks to it.  The baby, however, soon begins to cry, its cries filling the room as the woman tries to soothe it.",baseline_siglip,987.66,ffFvJirYt8w_968,ffFvJirYt8w_692,ffFvJirYt8w_415,aw6rLeAo4gk_185861,ffFvJirYt8w_1245
161,ffFvJirYt8w,38.499,83.033,"As the baby's cries intensify, the camera pans out to reveal someone holding and gently rocking the distressed child, their attempts to soothe the baby punctuated by the sounds of soft singing and humming.",baseline_siglip,993.21,c8HLOHnlemM_2248,ffFvJirYt8w_1521,ffFvJirYt8w_1245,ffFvJirYt8w_1798,8wAybqBnYQk_10166
162,fgAKFN55gr8,0.0,127.594,"A blue Ford minivan, parked on a grassy area in a car dealership lot, is being advertised in the video with upbeat pop and electronic music playing in the background.",baseline_siglip,967.58,fgAKFN55gr8_229,fgAKFN55gr8_685,fgAKFN55gr8_0,WDfHSGW-IDg_2701,WDfHSGW-IDg_2704
163,fgAKFN55gr8,127.594,137.036,"A gray van, similar in style to the blue one advertised earlier, is parked in the bright sun of the car dealership lot as upbeat music continues to play.",baseline_siglip,969.82,6RGTgYM1mwk_1124,1g8i8Z0je_w_2187,6RGTgYM1mwk_1197,nRFrUn1Q2jk_1478,fgAKFN55gr8_229
164,ftC7MgacjCg,0.0,2.711,"A graphic design with the ""BroBead"" and ""kipling"" logos in a gold color is displayed on a white background, while upbeat punk music plays in the background, perhaps hinting at the brand's style for Fall 2015.",baseline_siglip,975.76,ZGXCr5n8Frg_5493,bze7n_7Ntkw_198,FUrva9V_-cs_390,QCs4Kaz88NY_7745,BW3kldc0K3M_1016
165,ftC7MgacjCg,2.711,35.000090702947844,"A man standing before a blue door announces the launch of a new collection, his words accompanied by upbeat pop music. As the music continues, the scene shifts to show a man and a woman smiling before a brick wall and then transitions again to a bustling photography studio where a team assembles, preparing for a shoot.",baseline_siglip,972.7,urG3lSOOcW0_1442,xIWiwN9pM14_2164,K33Si0yvnec_683,Wtnw9ooAW98_2923,TnMrrg9ssXA_199454
166,hdXA4-tCwTA,0.0,248.12843537414966,"In this podcast recording session, a lively discussion unfolds between a man with a red beanie and a woman, as they reminisce about their shared experience on a past TV show and the tense atmosphere surrounding it.",baseline_siglip,960.35,nkb5jhJArZk_1814,GbU_T2XiFgA_1281,eONB3Lx8iqk_37758,eONB3Lx8iqk_15156,TnMrrg9ssXA_201257
167,hdXA4-tCwTA,253.553,268.468,"The video transitions from the podcast recording to a minimalist screen displaying the ""CLIP FULL VIDEOS"" logo, while upbeat electronic music plays in the background, signaling the end of the podcast segment.",baseline_siglip,964.54,pjpObnTgOXo_207,wyEVCUU6AbA_6737,95YXm5J38-c_299,e-1ZLU_tRJ8_109,ZzNKv0hbkCY_3297
168,0JTW1IMJ9d0,0.0,4.971,"Against a plain background, the video begins with a title card ""How to Arm Knit"" before transitioning to a close-up of someone's hands methodically tying a slip knot, accompanied by lighthearted children's music.",baseline_siglip,986.45,IWquNO7pJ_Q_2885,0JTW1IMJ9d0_5,cnpdnEL2O3M_677,0JTW1IMJ9d0_11,0JTW1IMJ9d0_15
169,0JTW1IMJ9d0,9.943,83.083,"Following the instructions of the tutorial, a pair of hands first separates two strands of thick, dark blue yarn, then expertly manipulates the yarn to make a slip knot, and finally ties the yarn around the wrist, while a woman explains the process of arm knitting.",baseline_siglip,978.02,0JTW1IMJ9d0_1552,0JTW1IMJ9d0_749,0JTW1IMJ9d0_481,0JTW1IMJ9d0_5,0JTW1IMJ9d0_11
170,0wHM01ok0PU,0.0,4.4,"A computer screen displays a dark user interface with faint text and a yellow icon, while the sound of rushing water transitions into a muffled conversation about something visually unidentifiable.",baseline_siglip,968.26,XG8vW3blclY_987,XG8vW3blclY_1046,Qt7OgOB_TVU_7049,XG8vW3blclY_923,XG8vW3blclY_990
171,0wHM01ok0PU,4.4,105.533,"A man is speaking, giving a tour of a cluttered room filled with boxes and furniture, explaining that his goal is to organize the space and digitize the paperwork.",baseline_siglip,972.53,uZBpGSkFzFQ_336,mzsJXjmfmI8_4887,e-1ZLU_tRJ8_1058,58oXInI52OE_2070,58oXInI52OE_1398
172,10fOVZIj5zg,10.125,50.43374149659864,"A woman, identified as MJ Ball, the host of ""Behind the Handlebars,"" delivers news about Harley-Davidson closing its Kansas City plant while her image remains static against a black background.",baseline_siglip,966.63,10fOVZIj5zg_897,nGNR_vrP-Ek_9652,R8N7S0evA7o_3835,Cbvn1hI7gR0_2204,vt3IuJCKOMQ_5655
173,10fOVZIj5zg,50.708,55.791,"The video transitions from news about Harley-Davidson to showcasing a black shirt with ""Watch for Motorcycles"" printed in bold white letters, emphasizing motorcycle safety.",baseline_siglip,993.73,8TCPDVMenzI_15316,XG8vW3blclY_963,YDUakUmxuOQ_1547,YDUakUmxuOQ_2667,ICJXXGd8ZOc_7510
174,18G1U7_vSJM,0.0,35.015691609977324,"The President, standing at a podium with the presidential seal, delivers a speech advocating for peace and prosperity for Palestinians and Israelis, emphasizing his commitment to facilitating an agreement.",baseline_siglip,973.35,18G1U7_vSJM_322,18G1U7_vSJM_1151,18G1U7_vSJM_1605,18G1U7_vSJM_1615,18G1U7_vSJM_0
175,18G1U7_vSJM,35.2,64.92,"The video then transitions to show a man with a blue tie passionately speaking about the Israeli-Palestinian conflict, his speech occasionally interrupted by pauses as he looks directly at the camera. An older man, standing at a podium with an American flag in the background, then speaks about a two-state solution with East Jerusalem as the Palestinian capital. Finally, the two men shake hands at a podium with the presidential seal, a Palestinian flag now also visible in the background.",baseline_siglip,965.74,amTGcG8MMBc_1157,LlAKcJ-DE88_795,LlAKcJ-DE88_1811,Jhkj1TVITf8_1694,UGGUPyzw67w_3647
176,19hfQm5-3Mo,5.0,246.23365079365078,"A man is piloting a white speedboat on a calm, sunny day, cruising through the water as he provides commentary on the boat's performance and fuel efficiency at various speeds.",baseline_siglip,971.96,19hfQm5-3Mo_3002,19hfQm5-3Mo_7160,19hfQm5-3Mo_6328,19hfQm5-3Mo_2171,19hfQm5-3Mo_5497
177,19hfQm5-3Mo,247.066,252.533,"The sleek white speedboat, adorned with a black and yellow logo, cuts through the shimmering water, leaving a trail of foam in its wake as a voiceover begins to highlight its impressive features and specifications.",baseline_siglip,971.12,YuoFzL4ShRY_8776,Ieeo-ZlI8Z4_1740,YuoFzL4ShRY_8818,2-V96f62kGM_2514,2-V96f62kGM_2503
178,7GkZ7PLMaZk,0.0,11.3,"As a cheerful pop song plays, the video first shows a tranquil forest scene with towering trees and lush undergrowth. Colorful words like ""forest"" and ""nature"" float in the air, adding a touch of whimsy to the serene atmosphere. Then, the scene transitions to a sandy beach, where the words ""every word,"" ""a short story,"" and ""purebred"" appear, playfully scattered across the screen against a warm sunset backdrop.",baseline_siglip,1626.97,5_ktCUWKhm0_174281,5_ktCUWKhm0_28323,5_ktCUWKhm0_102565,5_ktCUWKhm0_102545,5_ktCUWKhm0_99037
179,7GkZ7PLMaZk,17.766,52.766,"A man is explaining how to pronounce the word ""pangolin,"" which is displayed on the screen against a vibrant yellow background with a green progress bar underneath.",baseline_siglip,959.19,osvkHQdxULg_2236,HeYbc8d9U7s_903,xPYKV9H51Sc_113194,HeYbc8d9U7s_33,osvkHQdxULg_2226
180,7xZehDyXuB0,6.066,11.082086167800455,"The camera follows a person hurrying through a crowded street as a woman, seemingly surprised by the bustling scene, exclaims ""Oh!""",baseline_siglip,980.58,xzpqxtOtdvM_1380,XG8vW3blclY_851,XG8vW3blclY_820,DxxMPyeBLvc_4105,Z34FRIwFWV4_53
181,7xZehDyXuB0,12.0,98.866,"As the pop music fades, a blurry scene gradually comes into focus, revealing a man with a look of astonishment as he witnesses a chaotic crowd looting shops on a street filled with vibrant colors and dynamic lighting.",baseline_siglip,977.02,vkDb-j2R5_s_1546,gzy-Q_k8veI_4617,40SL-m4u-LQ_3777,NOqb0dFIxds_162,qNTLOA9haC4_1491
182,8cr4aWlIYK4,0.0,296.629,"A lively breakdancing battle is underway, the dancers' energetic movements set to upbeat music as a large, enthusiastic crowd cheers them on.",baseline_siglip,972.8,8cr4aWlIYK4_9408,8cr4aWlIYK4_10878,kud5An9_eGw_397,8cr4aWlIYK4_9034,8cr4aWlIYK4_3824
183,8cr4aWlIYK4,296.629,389.689,"As the breakdancing battle concludes, a countdown echoes through the venue, met with cheers and applause from the crowd. The music shifts to a high-energy pop track, and a new group of dancers takes the stage, their synchronized movements illuminated by the vibrant stage lights. After a brief intermission, the music transitions to a faster-paced, punk-infused style, accompanying a dynamic solo performance that electrifies the audience.",baseline_siglip,965.18,8cr4aWlIYK4_9408,FUrva9V_-cs_5766,lHTNcPpLMao_3069,FUrva9V_-cs_5776,FUrva9V_-cs_5930
184,8lhPuyetcdE,0.0,60.0,"Mike, wearing a gray t-shirt and sunglasses, sits on his wife's black and chrome Indian Scout motorcycle in a quiet suburban setting. After revving the engine for the camera, he speeds off down the street, leaving a trail of smoke from the rear tire.",baseline_siglip,970.52,8lhPuyetcdE_1459,8lhPuyetcdE_1908,8lhPuyetcdE_1235,8lhPuyetcdE_561,Wn8K4O7EFcE_4045
185,8lhPuyetcdE,65.0,67.366,"Mike, sporting a brown t-shirt, relaxes on the idling Indian Scout motorcycle, the rumble of the engine filling the air as someone off-screen encourages him to ""go in.""",baseline_siglip,970.61,oA-BhGNK7qw_111702,I1zkx0Xz8NY_585,hZEkzHGQUnw_61325,TnMrrg9ssXA_80780,hZEkzHGQUnw_56346
186,DwwdRDPwzoE,0.0,82.066,"A man is speaking to the camera in his front yard, showing off his new jungle hammock and tarp setup while birds chirp in the background.",baseline_siglip,947.03,Wn8K4O7EFcE_11272,DwwdRDPwzoE_2512,nyyEk5zwkKg_3744,DwwdRDPwzoE_2495,YnL0FVrGhFs_0
187,DwwdRDPwzoE,82.066,93.0,"As the man finishes his demonstration, the camera focuses on a bright yellow hammock, swaying gently under a leafy canopy, while the sounds of birds chirping and leaves crunching underfoot create a peaceful ambiance.",baseline_siglip,965.13,nyyEk5zwkKg_3744,I9mUKhJvwtQ_9217,GbU_T2XiFgA_368,nyyEk5zwkKg_4390,I9mUKhJvwtQ_9205
188,EJEOaBbE6rA,0.0,194.28136054421768,"A young boy, illuminated by warm light, dances playfully for the camera before venturing into a dimly lit cave with an adult, his curiosity piqued by the dripping water and strange rock formations.",baseline_siglip,965.54,EJEOaBbE6rA_3452,EJEOaBbE6rA_2685,EJEOaBbE6rA_1918,EJEOaBbE6rA_384,N2u_bTxeGKw_2795
189,EJEOaBbE6rA,194.661,199.632,"A young boy, wearing a blue and white striped shirt, stands smiling in a wooded area as a woman says goodbye to someone off camera and mentions ""Ethan's"" videos.",baseline_siglip,970.2,xsO7lu70Ghg_5321,xsO7lu70Ghg_4337,Wn8K4O7EFcE_10311,xsO7lu70Ghg_4462,xsO7lu70Ghg_4990
190,ESwHaPn1Rb0,0.0,57.947,"A young girl with a gentle smile, wearing a colorful floral dress, sits in a softly lit room, playfully strumming a guitar. As she continues to pluck at the strings, her smile widens, her eyes sparkling with joy. Briefly, the camera focuses on the framed picture on the wall behind her, before returning to the girl who is now looking directly at the camera, her hair playfully tousled. As she speaks in Spanish, her cheerful voice fills the room, inviting viewers to enjoy her musical moment.",baseline_siglip,955.05,GPsHvcZcdSI_714,xPYKV9H51Sc_8349,ESwHaPn1Rb0_3441,ESwHaPn1Rb0_1147,T_LML1_IHmA_3233
191,ESwHaPn1Rb0,57.947,276.995,"As the young guitarist continues to strum, the camera captures her focused expression, her fingers moving deftly across the strings, filling the room with a cheerful melody.",baseline_siglip,963.78,IYyN_JAix5c_7224,IYyN_JAix5c_7917,Q1WSGeuIBUU_102,Q1WSGeuIBUU_2726,oEQ_aGwksHE_7191
192,F8Pa8EPn_c4,0.0,3.12,"A vibrant, gradient logo for ""Venus Worldwide Entertainment"" fills the screen, accompanied by a brief electronic jingle before a woman's voice announces ""Rhyme Time.""",baseline_siglip,962.35,F8Pa8EPn_c4_25,F8Pa8EPn_c4_738,F8Pa8EPn_c4_715,IL2Pj1bOb4Q_4516,XG8vW3blclY_59
193,F8Pa8EPn_c4,14.56,26.610068027210886,"A cartoon teacher, dressed in a yellow blouse, stands at the front of a brightly lit classroom, pointing to the board as she explains a lesson while a student attentively takes notes.",baseline_siglip,969.14,aw6rLeAo4gk_89974,aw6rLeAo4gk_89923,5_ktCUWKhm0_401,yIVDslDpXF4_1877,yIVDslDpXF4_1932
194,GEnOPtk3k_8,5.0,215.52,"The video opens with a title card for ""Global Politics and Global Policy"" and then transitions to a woman speaking about her research on global justice and overcoming inequality, especially in the Middle East. She discusses her research-led teaching, highlighting two courses she teaches: ""Politics, Power and Policy"" and ""Middle East Politics and Security.""  The woman, identified in an image caption as Dr. Victoria Mason, speaks against a backdrop of a bookshelf filled with books, emphasizing the academic context.",baseline_siglip,965.87,GEnOPtk3k_8_236,GEnOPtk3k_8_2860,GEnOPtk3k_8_3779,GEnOPtk3k_8_755,GEnOPtk3k_8_2725
195,GEnOPtk3k_8,216.24,236.24,"The video transitions from Dr. Mason's introduction to a promotional segment highlighting Murdoch University's leading position in global politics and policy in Western Australia, accompanied by classical and folk music playing in the background.",baseline_siglip,961.24,GEnOPtk3k_8_5401,GEnOPtk3k_8_293,GEnOPtk3k_8_6047,GEnOPtk3k_8_6011,GEnOPtk3k_8_3779
196,GPsHvcZcdSI,7.04,30.0,"The video starts with three young women smiling in a spacious public space, then cuts to a vibrant stage performance with acrobatic dancers and live music. It then transitions to a scene with a man and a woman in a crowded room, where the woman in pink is speaking animatedly. Later, the video cuts back to two young women in a casual conversation, and finally focuses on a single woman with a warm smile, happily reacting to someone off-camera as she gestures with her hands. Throughout these scenes, a man and a woman discuss their exhilarating experience at a trapeze school, marveling at the performers' skill and the nerve-wracking heights involved.",baseline_siglip,966.24,0DVVomZLJQs_145830,0DVVomZLJQs_6742,xPYKV9H51Sc_17629,xPYKV9H51Sc_18330,0DVVomZLJQs_145764
197,GPsHvcZcdSI,30.68,32.78657596371882,"The man with light brown hair and glasses smiles warmly, engaged in a conversation amidst the soft lighting and blurred figures of a spacious public space, his voice resonating with enthusiasm as he continues a story about the human body.",baseline_siglip,974.84,GPsHvcZcdSI_933,rxRJh_6agME_5248,-eBOaccLCGs_1428,GPsHvcZcdSI_777,GPsHvcZcdSI_41
198,GZ-JajWPI4Q,2.969,356.6585034013605,"The video begins with a close-up of boxing gloves before panning out to show a boxer in a stance, then transitions to a series of shots showcasing the boxer's agility and technique. Later, the video cuts to a shirtless man with tattoos sitting against a white wall, who appears to be in a state of discomfort as he rubs his ear and face while engaged in a conversation with someone off-camera about his boxing career and personal struggles.",baseline_siglip,952.32,GZ-JajWPI4Q_10137,NEVcw_yaouk_5359,GZ-JajWPI4Q_42,GZ-JajWPI4Q_10929,GZ-JajWPI4Q_10726
199,GZ-JajWPI4Q,357.523,359.692,"The two boxers circle each other in the ring, their gloved fists raised, as a pop song plays in the background.",baseline_siglip,954.73,TD2By_m9cCg_1391,Lo9uUfSSBg0_9943,GZ-JajWPI4Q_10929,GZ-JajWPI4Q_238,UyA-XahbX9o_563
